id,created_at,uri,status,duration,request_headers,response_headers,verb,input,workspace_id,branch_id,api_id,query_id
128852377,2025-02-20 17:54:06+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.1,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-6721e19431091f7c20501dd1ac578ea9-e672d604e6fa8aa5-00', 'X-Zm-Signature: v0=8db49ef2a873c1b08eccb434881cba903e393019fad3956815856c3ecf3e7f5a', 'X-Zm-Request-Timestamp: 1740074046', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 2', 'X-Zm-Trackingid: EventService_f78b3b2d-8b3d-4263-b9c3-9815a00be5ba', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 643', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.54', 'X-Real-Ip: 134.224.12.54', 'X-Request-Id: 63daba7de3cddd5d2b1835770163e154', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:06 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 91900fcf-f012-44cb-a5fb-0f4ff7a09967', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_joined', 'payload': {'object': {'id': '87659936678', 'type': 3, 'uuid': 'SkNqc5IwS9WsFp2hEQaOQw==', 'topic': ""Amy's Level 2  English Zoom Class"", 'host_id': 'B2o07X8AR5Oz-Zp9KyaFxA', 'duration': 60, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:45:55Z', 'participant': {'id': 'gb87YRu9QliI31RQq9ltHw', 'email': 'e53976@student.hccts.org', 'user_id': '16795648', 'join_time': '2025-02-20T17:29:01Z', 'public_ip': '156.45.39.6', 'user_name': 'Anna Ershova', 'participant_uuid': 'A19576AA-9AF0-2AAD-78C8-5ED6FCAA3667', 'participant_user_id': 'gb87YRu9QliI31RQq9ltHw'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740072542666}",4,0,732,1034941
128852385,2025-02-20 17:54:05+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.1,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-03ce41c2f9df691955b98b0f1d01ef4b-abac08cb2fa86f46-00', 'X-Zm-Signature: v0=6ea1c7cf7a5bf92f625c4a3d95c9c6929262bb6ede1625718e95c3d4f91df855', 'X-Zm-Request-Timestamp: 1740074044', 'X-Zm-Trackingid: EventService_e9e62f53-f940-474d-b290-e25a0974dab8', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 651', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 92729c0652847524d7b3cc7355314220', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:05 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 63ffa27a-a8ce-4ec7-a056-d3c47bc164ed', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_joined', 'payload': {'object': {'id': '7463200085', 'type': 4, 'uuid': 'ncxNk81eRb6DDmddUjJaRw==', 'topic': ""Jamie Shepard's Personal Meeting Room"", 'host_id': 'AQC3RG-zQgCpWhwwnIlDlw', 'duration': 30, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:57:26Z', 'participant': {'id': 'bfNZEybzTPKoW2Q2sQJCHw', 'email': 'e56081@student.hccts.org', 'user_id': '16831488', 'join_time': '2025-02-20T17:54:02Z', 'public_ip': '144.195.97.17', 'user_name': 'Fazilah Hashemi', 'participant_uuid': '1B95881A-550A-2D48-F497-D7F95C658740', 'participant_user_id': 'bfNZEybzTPKoW2Q2sQJCHw'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074043944}",4,0,732,1034941
128852336,2025-02-20 17:54:04+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.141,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-1b405d980833ba048118c83b7fa10e1c-6f0624bf0b4cb060-00', 'X-Zm-Signature: v0=8e70a29a2f9822c4e471768f02c38f88cc7ccac527ffe65f09563d4d3de410b9', 'X-Zm-Request-Timestamp: 1740074043', 'X-Zm-Trackingid: EventService_9426b594-a5d5-4085-95c1-9fd77e8f2ca8', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 847', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.54', 'X-Real-Ip: 134.224.12.54', 'X-Request-Id: 43133f638b6851fb39ef15669fd1e465', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:04 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: c2b8ef13-fd7e-4c09-9f71-6fb2b817f8b4', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '83403108322', 'type': 3, 'uuid': 'xSqH+O1PTd+0OEl7feTweg==', 'topic': ""Student's Conference - 09:00 AM-02:30 PM ( 3727 Marconi Ave, Room #M7, Sacramento, CA 95821"", 'host_id': 'BY6csOZjSe-BuGqYSBpe2w', 'duration': 330, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:57:10Z', 'participant': {'id': '-2Tqp8ngR3-icA7Q6NiqYg', 'email': 'e66322@student.hccts.org', 'user_id': '16821248', 'public_ip': '144.195.184.43', 'user_name': 'Olha Nehodchenko', 'leave_time': '2025-02-20T17:54:03Z', 'private_ip': '144.195.184.43', 'leave_reason': 'left the meeting. Reason : left the meeting with Unknown Failover Reason', 'registrant_id': '', 'participant_uuid': '24C2B703-1207-567B-6256-4A90A2398D4D', 'participant_user_id': '-2Tqp8ngR3-icA7Q6NiqYg'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074043661}",4,0,732,1034941
128852270,2025-02-20 17:54:02+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.117,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-f8f5de2f0411953b83bdf8ff0c68c9ae-b49e82753fca9e8d-00', 'X-Zm-Signature: v0=e70d24a91aa7995f9274a1766a4f4a616326e8ccf69d3eb8a6f83a3d235c4001', 'X-Zm-Request-Timestamp: 1740074042', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 1', 'X-Zm-Trackingid: EventService_7464b4a7-4276-4278-887b-4f39882dcd32', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 638', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.54', 'X-Real-Ip: 134.224.12.54', 'X-Request-Id: 830f837a40e8bcd3abf4e093ff400878', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:02 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 0da7456c-3983-4548-8010-bec79493e70c', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_joined', 'payload': {'object': {'id': '81537899381', 'type': 3, 'uuid': 'KMYAJZGyTPmZKDxB4Vv37w==', 'topic': 'Class Meeting 9am-11am', 'host_id': '--x4Jar-SHibczq3Haxsxw', 'duration': 120, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:50:11Z', 'participant': {'id': '3toRu3ZWRNeYw8UsRsaoUA', 'email': 'e54428@student.hccts.org', 'user_id': '16813056', 'join_time': '2025-02-20T17:48:59Z', 'public_ip': '162.12.234.55', 'user_name': 'Ilisangela Goes', 'participant_uuid': '962A5CA8-C84E-7080-7E05-EE060B08D6AA', 'participant_user_id': '3toRu3ZWRNeYw8UsRsaoUA'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740073740375}",4,0,732,1034941
128852303,2025-02-20 17:54:02+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.125,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-19c9968db67ffc7b75fe6ea497ecd803-663b8691fc508d37-00', 'X-Zm-Signature: v0=f8ee206c27aa38a45e0d12f0e5a8f730ef653792495e2e767981d29d812202cc', 'X-Zm-Request-Timestamp: 1740074041', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 1', 'X-Zm-Trackingid: EventService_c1cf476e-6b67-4e1a-9d43-43488f7f4326', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 752', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 7927a85be30f8da9cb6a9f06a2d3dd7d', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:02 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 65b9733a-2432-4a5b-aa9f-d55c09e83846', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '7463200085', 'type': 4, 'uuid': 'ncxNk81eRb6DDmddUjJaRw==', 'topic': ""Jamie Shepard's Personal Meeting Room"", 'host_id': 'AQC3RG-zQgCpWhwwnIlDlw', 'duration': 30, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:57:26Z', 'participant': {'id': 'wBofSSuuRUukgJc2PshpWQ', 'email': 'e46287@student.hccts.org', 'user_id': '16825344', 'public_ip': '172.56.47.47', 'user_name': 'Ruf Geinovich', 'leave_time': '2025-02-20T17:48:57Z', 'private_ip': '192.0.0.4', 'leave_reason': 'left the meeting. Reason : left the meeting', 'registrant_id': '', 'participant_uuid': '7BC9C03F-997E-9353-6AAC-57C34FCD6F08', 'participant_user_id': 'wBofSSuuRUukgJc2PshpWQ'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740073738838}",4,0,732,1034941
128852268,2025-02-20 17:54:00+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.101,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-f0435efd51abbeac93bc2a77e7952693-a599a3e153975826-00', 'X-Zm-Signature: v0=0b9225ebebf43dc19b942dd5afee5f69bf98888dfa879ce3697ac9e6d4bc4c5f', 'X-Zm-Request-Timestamp: 1740074039', 'X-Zm-Trackingid: EventService_38f38689-b29d-4b16-bcaa-6812ca6cc1ac', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 683', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: b931d88c34b43b2b2f998f6db7706606', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:00 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: b25adc32-881c-4349-9886-736ac28ddf89', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '5976197864', 'type': 4, 'uuid': 'qk5yIiwQSCuMZj9eTJizyQ==', 'topic': ""HCCS Placement's Personal Meeting Room"", 'host_id': '7ZO3fkB-Q6qQRXKNO6L7oA', 'duration': 30, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:42:08Z', 'participant': {'id': '', 'email': '', 'user_id': '16802816', 'public_ip': '104.220.210.21', 'user_name': 'Azadeh', 'leave_time': '2025-02-20T17:53:58Z', 'private_ip': '192.168.0.57', 'leave_reason': 'left the meeting. Reason : left the meeting', 'registrant_id': '', 'participant_uuid': 'EF9147D9-775E-1567-131B-6FBE678A01E3', 'participant_user_id': ''}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074039356}",4,0,732,1034941
128852284,2025-02-20 17:53:58+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.117,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-b5387486b85fd273568a49d8d54d0ae1-d258f167b7349b8c-00', 'X-Zm-Signature: v0=0c7e0bb7fb0545d0802b22ebcc7fe5c6fe4d2dab702d9760604f98beb7775000', 'X-Zm-Request-Timestamp: 1740074038', 'X-Zm-Trackingid: EventService_f7ce82dc-b094-4029-8ebd-414e31bd1cc9', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 588', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 252dbb5b1e14543dccad11d6ed830273', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:53:58 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 50c22113-4a42-45c6-a4eb-88e51055b15e', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_joined', 'payload': {'object': {'id': '9556762018', 'type': 4, 'uuid': 'goNmCbfoRum0vzjHHBndtg==', 'topic': ""Lynnette McCrea's Personal Meeting Room"", 'host_id': '2BKSBhzfTrucY2IH9CU2bQ', 'duration': 60, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T17:32:53Z', 'participant': {'id': '', 'email': '', 'user_id': '16780288', 'join_time': '2025-02-20T17:53:56Z', 'public_ip': '76.217.192.168', 'user_name': 'Esmeralda Ventura', 'participant_uuid': '511EBE5E-50A2-CEC7-73FD-0039939B301A', 'participant_user_id': ''}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074037886}",4,0,732,1034941
128852255,2025-02-20 17:53:55+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.309,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-19c9968db67ffc7b75fe6ea497ecd803-ae60540548c74f7f-00', 'X-Zm-Signature: v0=a24627970e27cf0685b981e4ec9576d844e03c73b65dfa47ed47295794bf0cde', 'X-Zm-Request-Timestamp: 1740074035', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 2', 'X-Zm-Trackingid: EventService_945d3a4d-c5d7-4b4f-b25f-bbb1888d5bca', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 784', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 5671437f734d2725a578e794137a8158', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:53:55 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 759208fd-6ebc-4862-ad42-63ecf6a9a37a', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '85323573591', 'type': 3, 'uuid': 'U/Xg8EfrSZetUkpUHsvNGw==', 'topic': 'English Level 3 with Ms. Edwards', 'host_id': 'LIERUWRwQVi_enO5h9qq-Q', 'duration': 120, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T17:15:09Z', 'participant': {'id': '1tARDXDZS0OcwydLQl3x8A', 'email': 'e56958@student.hccts.org', 'user_id': '16825344', 'public_ip': '144.195.222.2', 'user_name': 'Shahla Yadgari', 'leave_time': '2025-02-20T17:28:47Z', 'private_ip': '144.195.222.2', 'leave_reason': 'left the meeting. Reason : left the meeting with Unknown Failover Reason', 'registrant_id': '', 'participant_uuid': 'DE4E962A-2F23-733D-554A-5B271169537E', 'participant_user_id': '1tARDXDZS0OcwydLQl3x8A'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740072528572}",4,0,732,1034941
128852241,2025-02-20 17:53:52+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.1,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-e88caaf4d2b8b54d062bbcf1aa71fae9-c9bbe45ab2b0588f-00', 'X-Zm-Signature: v0=d819c92e464229ca30eec4b3430325e573b62c665dc841713681af3110a00aae', 'X-Zm-Request-Timestamp: 1740074032', 'X-Zm-Trackingid: EventService_9f3a9ded-8c24-4949-b5df-d3abf1bf45db', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 646', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.54', 'X-Real-Ip: 134.224.12.54', 'X-Request-Id: a1e02762f9cf0d7ef08ece8191dce6ff', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:53:52 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 06ec45c3-955d-4532-bad4-6ec0ccd1bf61', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_joined', 'payload': {'object': {'id': '5976197864', 'type': 4, 'uuid': 'qk5yIiwQSCuMZj9eTJizyQ==', 'topic': ""HCCS Placement's Personal Meeting Room"", 'host_id': '7ZO3fkB-Q6qQRXKNO6L7oA', 'duration': 30, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:42:08Z', 'participant': {'id': 'VUjGeS3sQaiEQGk9nv8UGw', 'email': 'ana.johnson@hccts.org', 'user_id': '33555456', 'join_time': '2025-02-20T17:53:50Z', 'public_ip': '135.26.153.122', 'user_name': 'Ana Johnson', 'participant_uuid': 'A47DE660-772D-8F3A-468B-36E28F18A2A8', 'participant_user_id': 'VUjGeS3sQaiEQGk9nv8UGw'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074032027}",4,0,732,1034941
128852291,2025-02-20 17:53:51+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.101,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-af41dcc121fb0ba141a5ef812f82d652-801f0fb078123a61-00', 'X-Zm-Signature: v0=5f1665d1dee8a5507dddabe3fcf8aac48863078fc10f3a59fae6829920bf21b1', 'X-Zm-Request-Timestamp: 1740074031', 'X-Zm-Trackingid: EventService_a5c981b7-2314-4440-b79d-5c93a4069fa6', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 775', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 4a3aeab35e6e066ca3c849f8aca4dd54', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:53:51 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: e6008161-7b47-4c49-b955-101d1b768a11', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '5976197864', 'type': 4, 'uuid': 'qk5yIiwQSCuMZj9eTJizyQ==', 'topic': ""HCCS Placement's Personal Meeting Room"", 'host_id': '7ZO3fkB-Q6qQRXKNO6L7oA', 'duration': 30, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:42:08Z', 'participant': {'id': 'VUjGeS3sQaiEQGk9nv8UGw', 'email': 'ana.johnson@hccts.org', 'user_id': '16809984', 'public_ip': '135.26.153.122', 'user_name': 'Ana Johnson', 'leave_time': '2025-02-20T17:53:50Z', 'private_ip': '192.1.20.225', 'leave_reason': 'left the meeting. Reason : left the meeting to join breakout room', 'registrant_id': '', 'participant_uuid': 'A47DE660-772D-8F3A-468B-36E28F18A2A8', 'participant_user_id': 'VUjGeS3sQaiEQGk9nv8UGw'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074031350}",4,0,732,1034941
